benchmark,problem_id,method,model,predicted_answer,ground_truth,correct,tokens_used,latency_s,steps_total,steps_verified,steps_disagreed,steps_recovered,error
folio,folio_0074,self_consistency,gpt-4o-mini,True,True,True,1307,8.468,0,0,0,0,
folio,folio_0075,self_consistency,gpt-4o-mini,True,True,True,1852,13.931,0,0,0,0,
folio,folio_0076,self_consistency,gpt-4o-mini,True,False,False,2552,16.421,0,0,0,0,
folio,folio_0077,self_consistency,gpt-4o-mini,True,True,True,1829,11.406,0,0,0,0,
folio,folio_0078,self_consistency,gpt-4o-mini,True,True,True,1483,8.363,0,0,0,0,
folio,folio_0079,self_consistency,gpt-4o-mini,True,True,True,2296,13.459,0,0,0,0,
math,math_0040,cgcot,gpt-4o-mini,6,6,True,1537,5.899,3,1,1,1,
math,math_0041,cgcot,gpt-4o-mini,-1,-1,True,1267,4.973,2,1,1,1,
math,math_0042,cgcot,gpt-4o-mini,4,"-4,-2,-1,1,2,4",False,1521,5.915,2,1,1,1,
math,math_0043,cgcot,gpt-4o-mini,-4,-4,True,2711,14.226,12,5,0,0,
math,math_0044,cgcot,gpt-4o-mini,7.5,\$7.50,True,1121,4.797,3,2,0,0,
math,math_0045,cgcot,gpt-4o-mini,6.0,6,True,4967,20.448,6,6,5,5,
math,math_0046,cgcot,gpt-4o-mini,1.5,\frac{3}{2},False,9095,32.715,11,11,11,11,
math,math_0047,cgcot,gpt-4o-mini,,7,False,0,0.0,0,0,0,0,"1 validation error for ReasoningChain
  Invalid JSON: EOF while parsing a string at line 30 column 3247 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n... 6 = 164304 - 21660 + 6', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
math,math_0048,cgcot,gpt-4o-mini,1.0,1,True,3433,11.948,3,3,3,3,
math,math_0049,cgcot,gpt-4o-mini,E,\text{(E)},False,2047,9.109,7,3,0,0,
folio,folio_0080,self_consistency,gpt-4o-mini,True,Unknown,False,1076,7.061,0,0,0,0,
folio,folio_0081,self_consistency,gpt-4o-mini,False,False,True,1993,11.639,0,0,0,0,
folio,folio_0082,self_consistency,gpt-4o-mini,True,Unknown,False,1216,7.232,0,0,0,0,
folio,folio_0083,self_consistency,gpt-4o-mini,False,False,True,1582,10.473,0,0,0,0,
folio,folio_0084,self_consistency,gpt-4o-mini,True,Unknown,False,1671,10.674,0,0,0,0,
folio,folio_0085,self_consistency,gpt-4o-mini,True,Unknown,False,1242,7.833,0,0,0,0,
folio,folio_0086,self_consistency,gpt-4o-mini,True,True,True,2207,17.579,0,0,0,0,
folio,folio_0087,self_consistency,gpt-4o-mini,True,False,False,1946,12.072,0,0,0,0,
folio,folio_0088,self_consistency,gpt-4o-mini,False,Unknown,False,1477,10.632,0,0,0,0,
folio,folio_0089,self_consistency,gpt-4o-mini,True,Unknown,False,1235,7.831,0,0,0,0,
math,math_0050,cgcot,gpt-4o-mini,-115,7,False,4326,23.602,7,5,3,3,
math,math_0051,cgcot,gpt-4o-mini,8.062,\sqrt{65},False,3959,15.726,6,5,3,3,
math,math_0052,cgcot,gpt-4o-mini,11,11,True,1782,7.011,3,2,1,1,
math,math_0053,cgcot,gpt-4o-mini,105,105,True,4139,15.525,5,5,4,4,
math,math_0054,cgcot,gpt-4o-mini,4,"-4, 4",False,2759,10.55,5,4,2,2,
math,math_0055,cgcot,gpt-4o-mini,-3,-3,True,4413,12.034,5,5,2,2,
math,math_0056,cgcot,gpt-4o-mini,9.0,9,True,4054,13.369,6,4,2,2,
math,math_0057,cgcot,gpt-4o-mini,52.492422502470646,42,False,5142,23.81,10,6,3,3,
math,math_0058,cgcot,gpt-4o-mini,150,150,True,3257,12.097,4,4,3,3,
math,math_0059,cgcot,gpt-4o-mini,0.8660254037844386,\frac{\sqrt3}{2},False,3647,14.441,5,3,3,3,
folio,folio_0090,self_consistency,gpt-4o-mini,False,False,True,1010,6.042,0,0,0,0,
folio,folio_0091,self_consistency,gpt-4o-mini,True,Unknown,False,1201,8.709,0,0,0,0,
folio,folio_0092,self_consistency,gpt-4o-mini,True,True,True,2385,15.55,0,0,0,0,
folio,folio_0093,self_consistency,gpt-4o-mini,True,Unknown,False,1533,10.038,0,0,0,0,
folio,folio_0094,self_consistency,gpt-4o-mini,True,True,True,1697,15.262,0,0,0,0,
folio,folio_0095,self_consistency,gpt-4o-mini,False,False,True,1630,11.921,0,0,0,0,
folio,folio_0096,self_consistency,gpt-4o-mini,True,False,False,2351,16.095,0,0,0,0,
folio,folio_0097,self_consistency,gpt-4o-mini,True,True,True,1269,8.407,0,0,0,0,
folio,folio_0098,self_consistency,gpt-4o-mini,True,Unknown,False,2167,15.688,0,0,0,0,
folio,folio_0099,self_consistency,gpt-4o-mini,True,True,True,2363,14.829,0,0,0,0,
folio,folio_0000,cgcot,gpt-4o-mini,Breaking Bad is not a reality TV show.,Unknown,False,1753,6.858,6,1,1,1,
folio,folio_0001,cgcot,gpt-4o-mini,True,True,True,906,4.514,7,0,0,0,
folio,folio_0002,cgcot,gpt-4o-mini,True,True,True,447,1.568,2,0,0,0,
folio,folio_0003,cgcot,gpt-4o-mini,False,False,True,733,3.934,6,0,0,0,
folio,folio_0004,cgcot,gpt-4o-mini,True,Unknown,False,661,3.54,5,0,0,0,
folio,folio_0005,cgcot,gpt-4o-mini,False,Unknown,False,693,3.659,6,0,0,0,
folio,folio_0006,cgcot,gpt-4o-mini,False,False,True,601,2.366,4,0,0,0,
folio,folio_0007,cgcot,gpt-4o-mini,False,False,True,449,1.685,2,0,0,0,
folio,folio_0008,cgcot,gpt-4o-mini,Yuri is not a professional basketball player.,True,False,3134,11.397,5,3,3,3,
folio,folio_0009,cgcot,gpt-4o-mini,Unknown,Unknown,True,579,2.675,3,0,0,0,
folio,folio_0010,cgcot,gpt-4o-mini,False,False,True,929,5.743,5,0,0,0,
folio,folio_0011,cgcot,gpt-4o-mini,False,False,True,462,1.438,2,0,0,0,
folio,folio_0012,cgcot,gpt-4o-mini,'Hachi: A dog's Tale' is rated General Audience.,Unknown,False,2455,8.114,4,2,2,2,
folio,folio_0013,cgcot,gpt-4o-mini,False,False,True,830,6.728,7,0,0,0,
folio,folio_0014,cgcot,gpt-4o-mini,Unknown,Unknown,True,596,2.613,4,0,0,0,
folio,folio_0015,cgcot,gpt-4o-mini,True,False,False,1006,5.527,6,0,0,0,
folio,folio_0016,cgcot,gpt-4o-mini,False,Unknown,False,446,1.483,2,0,0,0,
folio,folio_0017,cgcot,gpt-4o-mini,False,Unknown,False,534,2.669,3,0,0,0,
folio,folio_0018,cgcot,gpt-4o-mini,False,Unknown,False,720,3.386,6,0,0,0,
folio,folio_0019,cgcot,gpt-4o-mini,False,False,True,613,2.624,5,0,0,0,
folio,folio_0020,cgcot,gpt-4o-mini,True,True,True,504,1.57,2,0,0,0,
folio,folio_0021,cgcot,gpt-4o-mini,Unknown,Unknown,True,829,4.791,6,0,0,0,
folio,folio_0022,cgcot,gpt-4o-mini,False,True,False,812,3.892,6,0,0,0,
folio,folio_0023,cgcot,gpt-4o-mini,False,False,True,400,1.28,1,0,0,0,
folio,folio_0024,cgcot,gpt-4o-mini,True,Unknown,False,461,1.695,2,0,0,0,
folio,folio_0025,cgcot,gpt-4o-mini,True,True,True,616,3.14,4,0,0,0,
folio,folio_0026,cgcot,gpt-4o-mini,True,True,True,511,2.251,3,0,0,0,
folio,folio_0027,cgcot,gpt-4o-mini,Yuri cannot leap straight into the air.,False,False,1568,5.604,3,1,1,1,
folio,folio_0028,cgcot,gpt-4o-mini,False,Unknown,False,993,5.406,8,0,0,0,
folio,folio_0029,cgcot,gpt-4o-mini,Unknown,Unknown,True,533,3.715,3,0,0,0,
math,math_0060,cgcot,gpt-4o-mini,1,1,True,1387,4.911,3,3,0,0,
math,math_0061,cgcot,gpt-4o-mini,15,235,False,4655,16.944,5,4,3,3,
math,math_0062,cgcot,gpt-4o-mini,16,\sqrt5,False,5385,20.254,9,9,1,1,
math,math_0063,cgcot,gpt-4o-mini,10,19,False,2423,9.31,5,3,1,1,
math,math_0064,cgcot,gpt-4o-mini,7,\frac{3}{7},False,3584,12.462,8,4,3,3,
math,math_0065,cgcot,gpt-4o-mini,36,\frac{11}{36},False,1865,7.008,5,4,0,0,
math,math_0066,cgcot,gpt-4o-mini,2,-375 + 500i,False,4360,24.402,10,3,2,2,
math,math_0067,cgcot,gpt-4o-mini,33,561,False,8439,29.94,18,16,2,2,
math,math_0068,cgcot,gpt-4o-mini,144,30,False,4304,14.595,5,4,4,4,
math,math_0069,cgcot,gpt-4o-mini,1000,1000,True,2991,12.922,9,3,2,2,
folio,folio_0030,cgcot,gpt-4o-mini,False,False,True,611,2.319,4,0,0,0,
folio,folio_0031,cgcot,gpt-4o-mini,False,Unknown,False,548,2.353,3,0,0,0,
folio,folio_0032,cgcot,gpt-4o-mini,False,False,True,671,2.959,5,0,0,0,
folio,folio_0033,cgcot,gpt-4o-mini,False,True,False,3924,13.533,5,4,3,3,
folio,folio_0034,cgcot,gpt-4o-mini,True,True,True,919,4.719,6,0,0,0,
folio,folio_0035,cgcot,gpt-4o-mini,False,Unknown,False,672,6.549,5,0,0,0,
folio,folio_0036,cgcot,gpt-4o-mini,True,True,True,411,1.484,2,0,0,0,
folio,folio_0037,cgcot,gpt-4o-mini,False,True,False,814,5.274,6,0,0,0,
folio,folio_0038,cgcot,gpt-4o-mini,False,Unknown,False,1704,5.741,4,1,1,1,
folio,folio_0039,cgcot,gpt-4o-mini,False,False,True,597,2.973,4,0,0,0,
folio,folio_0040,cgcot,gpt-4o-mini,Sir Digby's nemesis does not win.,True,False,1515,4.806,4,1,1,1,
folio,folio_0041,cgcot,gpt-4o-mini,False,False,True,715,2.824,6,0,0,0,
folio,folio_0042,cgcot,gpt-4o-mini,True,True,True,422,1.16,1,0,0,0,
folio,folio_0043,cgcot,gpt-4o-mini,True,True,True,820,5.918,7,0,0,0,
folio,folio_0044,cgcot,gpt-4o-mini,False,True,False,520,2.078,2,0,0,0,
folio,folio_0045,cgcot,gpt-4o-mini,False,False,True,551,2.641,3,0,0,0,
folio,folio_0046,cgcot,gpt-4o-mini,True,True,True,539,2.597,4,0,0,0,
folio,folio_0047,cgcot,gpt-4o-mini,False,False,True,487,2.371,3,0,0,0,
folio,folio_0048,cgcot,gpt-4o-mini,True,True,True,408,0.92,1,0,0,0,
folio,folio_0049,cgcot,gpt-4o-mini,Unknown,Unknown,True,572,2.372,3,0,0,0,
folio,folio_0050,cgcot,gpt-4o-mini,False,Unknown,False,411,1.006,1,0,0,0,
folio,folio_0051,cgcot,gpt-4o-mini,True,True,True,676,3.289,4,0,0,0,
folio,folio_0052,cgcot,gpt-4o-mini,True,True,True,784,4.032,6,0,0,0,
folio,folio_0053,cgcot,gpt-4o-mini,False,False,True,692,3.633,5,0,0,0,
folio,folio_0054,cgcot,gpt-4o-mini,False,False,True,766,3.68,5,0,0,0,
folio,folio_0055,cgcot,gpt-4o-mini,True,True,True,845,4.201,4,0,0,0,
folio,folio_0056,cgcot,gpt-4o-mini,True,Unknown,False,493,0.98,1,0,0,0,
folio,folio_0057,cgcot,gpt-4o-mini,Tom will not rent an apartment in The Olive Garden.,False,False,2441,7.505,4,2,2,2,
folio,folio_0058,cgcot,gpt-4o-mini,False,False,True,601,3.239,4,0,0,0,
folio,folio_0059,cgcot,gpt-4o-mini,True,Unknown,False,557,2.245,3,0,0,0,
folio,folio_0060,cgcot,gpt-4o-mini,False,False,True,894,5.201,8,0,0,0,
folio,folio_0061,cgcot,gpt-4o-mini,Unknown,Unknown,True,606,2.632,3,0,0,0,
folio,folio_0062,cgcot,gpt-4o-mini,False,False,True,660,3.025,5,0,0,0,
folio,folio_0063,cgcot,gpt-4o-mini,False,False,True,744,3.365,5,0,0,0,
folio,folio_0064,cgcot,gpt-4o-mini,True,True,True,553,2.4,4,0,0,0,
folio,folio_0065,cgcot,gpt-4o-mini,False,Unknown,False,394,0.904,1,0,0,0,
folio,folio_0066,cgcot,gpt-4o-mini,Unknown,Unknown,True,862,4.218,6,0,0,0,
folio,folio_0067,cgcot,gpt-4o-mini,False,True,False,872,4.687,7,0,0,0,
folio,folio_0068,cgcot,gpt-4o-mini,Unknown,Unknown,True,697,2.994,4,0,0,0,
folio,folio_0069,cgcot,gpt-4o-mini,Tom is not allowed to move into The Olive Garden with Fluffy.,Unknown,False,2550,8.176,4,2,2,2,
math,math_0070,cgcot,gpt-4o-mini,4.0,4,True,2679,10.411,3,3,3,3,
math,math_0071,cgcot,gpt-4o-mini,144,144,True,3525,15.742,5,4,2,2,
math,math_0072,cgcot,gpt-4o-mini,1,4,False,8844,40.353,10,10,8,8,
math,math_0073,cgcot,gpt-4o-mini,3,9,False,555,3.521,4,0,0,0,
math,math_0074,cgcot,gpt-4o-mini,3,3,True,2329,6.697,3,2,2,2,
math,math_0075,cgcot,gpt-4o-mini,126,126,True,4663,15.557,7,6,3,3,
math,math_0076,cgcot,gpt-4o-mini,1,1,True,1969,7.35,3,3,1,1,
math,math_0077,cgcot,gpt-4o-mini,32,32,True,2462,7.756,4,3,2,2,
math,math_0078,cgcot,gpt-4o-mini,21,6,False,3760,13.603,7,4,2,2,
math,math_0079,cgcot,gpt-4o-mini,38.20,105^\circ,False,8790,37.754,10,9,9,9,
folio,folio_0070,cgcot,gpt-4o-mini,True,False,False,903,5.247,6,0,0,0,
folio,folio_0071,cgcot,gpt-4o-mini,True,True,True,487,1.401,1,0,0,0,
folio,folio_0072,cgcot,gpt-4o-mini,True,True,True,557,5.191,3,0,0,0,
folio,folio_0073,cgcot,gpt-4o-mini,True,True,True,363,1.042,1,0,0,0,
folio,folio_0074,cgcot,gpt-4o-mini,True,True,True,397,1.281,1,0,0,0,
folio,folio_0075,cgcot,gpt-4o-mini,True,True,True,751,3.904,6,0,0,0,
folio,folio_0076,cgcot,gpt-4o-mini,Unknown,False,False,930,4.355,6,0,0,0,
folio,folio_0077,cgcot,gpt-4o-mini,False,True,False,1597,5.698,4,1,1,1,
folio,folio_0078,cgcot,gpt-4o-mini,True,True,True,632,2.651,4,0,0,0,
folio,folio_0079,cgcot,gpt-4o-mini,John is not engaged.,True,False,1732,7.703,5,1,1,1,
folio,folio_0080,cgcot,gpt-4o-mini,True,Unknown,False,504,2.272,3,0,0,0,
folio,folio_0081,cgcot,gpt-4o-mini,False,False,True,914,4.359,7,0,0,0,
folio,folio_0082,cgcot,gpt-4o-mini,Unknown,Unknown,True,353,1.283,1,0,0,0,
folio,folio_0083,cgcot,gpt-4o-mini,False,False,True,597,2.451,3,0,0,0,
folio,folio_0084,cgcot,gpt-4o-mini,F,Unknown,False,1616,5.65,4,1,1,1,
folio,folio_0085,cgcot,gpt-4o-mini,False,Unknown,False,447,1.749,2,0,0,0,
folio,folio_0086,cgcot,gpt-4o-mini,True,True,True,995,5.814,9,0,0,0,
folio,folio_0087,cgcot,gpt-4o-mini,False,False,True,769,3.875,5,0,0,0,
folio,folio_0088,cgcot,gpt-4o-mini,False,Unknown,False,581,2.86,4,0,0,0,
folio,folio_0089,cgcot,gpt-4o-mini,False,Unknown,False,386,0.915,1,0,0,0,
folio,folio_0090,cgcot,gpt-4o-mini,False,False,True,339,0.956,1,0,0,0,
folio,folio_0091,cgcot,gpt-4o-mini,False,Unknown,False,498,2.275,3,0,0,0,
folio,folio_0092,cgcot,gpt-4o-mini,True,True,True,919,4.696,6,0,0,0,
folio,folio_0093,cgcot,gpt-4o-mini,False,Unknown,False,593,2.826,4,0,0,0,
folio,folio_0094,cgcot,gpt-4o-mini,invertebrate.,True,False,1991,7.845,4,2,1,1,
folio,folio_0095,cgcot,gpt-4o-mini,False,False,True,543,2.585,3,0,0,0,
folio,folio_0096,cgcot,gpt-4o-mini,Marvin is not a human.,False,False,1676,9.161,5,1,1,1,
folio,folio_0097,cgcot,gpt-4o-mini,True,True,True,403,1.017,1,0,0,0,
folio,folio_0098,cgcot,gpt-4o-mini,Unknown,Unknown,True,758,3.281,5,0,0,0,
folio,folio_0099,cgcot,gpt-4o-mini,True,True,True,865,4.497,5,0,0,0,
math,math_0080,cgcot,gpt-4o-mini,4,\frac{3}{16},False,3519,9.788,4,4,2,2,
math,math_0081,cgcot,gpt-4o-mini,10879,10879,True,3120,11.714,7,4,1,1,
math,math_0082,cgcot,gpt-4o-mini,3,\frac{1}{3},False,5927,22.377,8,8,4,4,
math,math_0083,cgcot,gpt-4o-mini,140,55,False,3630,9.115,4,4,3,3,
math,math_0084,cgcot,gpt-4o-mini,5,5,True,1674,6.862,4,3,0,0,
math,math_0085,cgcot,gpt-4o-mini,16104226160,384,False,6953,33.483,10,8,5,5,
math,math_0086,cgcot,gpt-4o-mini,13,13,True,4271,21.539,9,8,2,2,
math,math_0087,cgcot,gpt-4o-mini,1,"[-3,-2] \cup [0,1]",False,4151,17.381,6,4,2,2,
math,math_0088,cgcot,gpt-4o-mini,12,6,False,5082,19.267,8,6,3,3,
math,math_0089,cgcot,gpt-4o-mini,1,\tfrac{3}{2},False,3579,19.324,7,5,1,1,
math,math_0090,cgcot,gpt-4o-mini,1.7320508075688774,5 \sqrt{2},False,8206,42.946,8,5,5,5,
math,math_0091,cgcot,gpt-4o-mini,18,18,True,2308,10.241,4,2,1,1,
math,math_0092,cgcot,gpt-4o-mini,72,180^{\circ},False,6715,25.374,10,6,5,5,
math,math_0093,cgcot,gpt-4o-mini,4,\frac{7}{4},False,1786,6.776,4,4,0,0,
math,math_0094,cgcot,gpt-4o-mini,6,5,False,3865,15.189,8,6,3,3,
math,math_0095,cgcot,gpt-4o-mini,24.0,24,True,4881,13.279,6,5,4,4,
math,math_0096,cgcot,gpt-4o-mini,9,-\frac{11}{9},False,4211,14.366,7,7,2,2,
math,math_0097,cgcot,gpt-4o-mini,0.,\frac{x^2}{16} - \frac{y^2}{9} = 1,False,7511,25.93,9,8,3,3,
math,math_0098,cgcot,gpt-4o-mini,27.2,27.2,True,3087,10.69,6,6,1,1,
math,math_0099,cgcot,gpt-4o-mini,0,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},False,2009,8.624,4,4,0,0,
math,math_0100,cgcot,gpt-4o-mini,400,400,True,1743,5.378,3,3,1,1,
math,math_0101,cgcot,gpt-4o-mini,6,-3 + 6i,False,3915,13.299,10,5,2,2,
math,math_0102,cgcot,gpt-4o-mini,-2,\begin{pmatrix} 3 & -3 \\ 4 & -2 \end{pmatrix},False,7283,26.892,14,12,4,4,
math,math_0103,cgcot,gpt-4o-mini,52,52,True,5030,19.463,8,7,3,3,
math,math_0104,cgcot,gpt-4o-mini,1,\begin{pmatrix} 0 & 0 & 0 \\ 0 & 1 & 0 \\ 0 & 0 & 1 \end{pmatrix},False,1102,5.393,4,1,0,0,
math,math_0105,cgcot,gpt-4o-mini,7,7,True,4199,16.562,8,6,2,2,
math,math_0106,cgcot,gpt-4o-mini,6,6,True,1730,6.987,4,4,0,0,
math,math_0107,cgcot,gpt-4o-mini,40,24,False,7464,28.039,8,8,5,5,
math,math_0108,cgcot,gpt-4o-mini,27,27,True,2993,10.448,5,4,2,2,
math,math_0109,cgcot,gpt-4o-mini,15,\frac{11}{15},False,2601,9.417,4,4,1,1,
math,math_0110,cgcot,gpt-4o-mini,0.33,\dfrac{33}{100},False,2738,9.42,6,5,1,1,
math,math_0111,cgcot,gpt-4o-mini,6,\frac{14}{3},False,3034,11.529,8,3,1,1,
math,math_0112,cgcot,gpt-4o-mini,44.0,44\%,True,2389,8.613,4,4,1,1,
math,math_0113,cgcot,gpt-4o-mini,26,26\pi,False,4498,13.582,5,4,4,4,
math,math_0114,cgcot,gpt-4o-mini,20,30,False,2130,7.149,6,3,0,0,
math,math_0115,cgcot,gpt-4o-mini,2,\frac{9}{32},False,4455,16.445,7,5,3,3,
math,math_0116,cgcot,gpt-4o-mini,72,72,True,3992,12.7,6,5,3,3,
math,math_0117,cgcot,gpt-4o-mini,30,\frac{9}{100},False,7066,24.204,8,7,7,7,
math,math_0118,cgcot,gpt-4o-mini,14,14,True,3852,24.437,5,5,3,3,
math,math_0119,cgcot,gpt-4o-mini,4072,7602_8,False,3974,14.324,4,4,3,3,
math,math_0120,cgcot,gpt-4o-mini,103,103,True,5058,16.616,6,5,4,4,
math,math_0121,cgcot,gpt-4o-mini,-0.8263888888888888,-\frac{119}{144},False,5136,18.583,5,4,4,4,
math,math_0122,cgcot,gpt-4o-mini,10,10,True,1878,7.621,5,1,1,1,
math,math_0123,cgcot,gpt-4o-mini,4000,"\$4,\!000",True,1092,3.71,2,2,0,0,
math,math_0124,cgcot,gpt-4o-mini,21,21,True,3944,12.975,5,5,4,4,
math,math_0125,cgcot,gpt-4o-mini,30,82,False,14365,30.713,10,7,6,6,
math,math_0126,cgcot,gpt-4o-mini,2,3s^2,False,1520,5.907,4,3,0,0,
math,math_0127,cgcot,gpt-4o-mini,128,128,True,3211,10.932,5,4,2,2,
math,math_0128,cgcot,gpt-4o-mini,3720,3720,True,556,1762.218,1,1,0,0,
math,math_0129,cgcot,gpt-4o-mini,-1.963,"\sqrt{5}, -\sqrt{5}",False,8440,34.081,11,10,5,5,
math,math_0130,cgcot,gpt-4o-mini,5.0,4,False,10373,36.554,15,15,7,7,
math,math_0131,cgcot,gpt-4o-mini,8,8,True,4116,15.225,7,7,2,2,
math,math_0132,cgcot,gpt-4o-mini,12,12,True,3691,13.301,4,3,3,3,
math,math_0133,cgcot,gpt-4o-mini,1,1,True,566,1.66,1,1,0,0,
math,math_0134,cgcot,gpt-4o-mini,5,\frac{2}{5},False,3439,13.331,7,4,1,1,
math,math_0135,cgcot,gpt-4o-mini,2,10\sqrt{2},False,5261,18.233,5,4,4,4,
math,math_0136,cgcot,gpt-4o-mini,0.5,.5,True,4249,15.468,6,6,3,3,
math,math_0137,cgcot,gpt-4o-mini,,\text{D},False,5999,21.401,7,3,3,3,
math,math_0138,cgcot,gpt-4o-mini,169,169,True,3966,11.557,5,5,3,3,
math,math_0139,cgcot,gpt-4o-mini,20,\frac 9{20},False,5716,22.564,12,9,1,1,
math,math_0140,cgcot,gpt-4o-mini,2,2k+2,False,1679,7.35,5,2,1,1,
math,math_0141,cgcot,gpt-4o-mini,0.015,0.015,True,4093,15.141,7,6,2,2,
math,math_0142,cgcot,gpt-4o-mini,0,10,False,745,4.378,5,0,0,0,
math,math_0143,cgcot,gpt-4o-mini,6,\begin{pmatrix} -6 \\ 9 \end{pmatrix},False,5387,31.401,6,4,0,0,
math,math_0144,cgcot,gpt-4o-mini,466560,29700,False,6075,22.383,11,7,4,4,
math,math_0145,cgcot,gpt-4o-mini,52,52,True,4153,14.543,7,6,4,4,
math,math_0146,cgcot,gpt-4o-mini,650,650,True,3589,12.378,4,4,3,3,
math,math_0147,cgcot,gpt-4o-mini,8,8,True,3519,12.708,5,5,3,3,
math,math_0148,cgcot,gpt-4o-mini,0,0,True,2535,10.237,6,2,2,2,
math,math_0149,cgcot,gpt-4o-mini,4,4,True,2704,10.24,3,3,3,3,
math,math_0150,cgcot,gpt-4o-mini,2,2 \pi,False,3620,15.357,6,3,3,3,
math,math_0151,cgcot,gpt-4o-mini,0,0,True,3984,15.263,6,5,3,3,
math,math_0152,cgcot,gpt-4o-mini,1,1,True,2817,10.552,6,3,3,3,
math,math_0153,cgcot,gpt-4o-mini,20,20,True,1433,5.524,3,3,0,0,
math,math_0154,cgcot,gpt-4o-mini,4,14,False,4283,16.96,7,6,3,3,
math,math_0155,cgcot,gpt-4o-mini,infinite,3,False,746,4.133,4,0,0,0,
math,math_0156,cgcot,gpt-4o-mini,502,199,False,5147,19.198,7,6,4,4,
math,math_0157,cgcot,gpt-4o-mini,14.1,4.5,False,3318,12.689,3,3,3,3,
math,math_0158,cgcot,gpt-4o-mini,2592,108,False,7340,29.249,11,10,5,5,
math,math_0159,cgcot,gpt-4o-mini,15,15,True,3364,12.491,6,5,1,1,
math,math_0160,cgcot,gpt-4o-mini,65,-\frac{33}{65},False,2852,10.839,5,3,2,2,
math,math_0161,cgcot,gpt-4o-mini,4,4,True,3671,15.145,8,5,2,2,
math,math_0162,cgcot,gpt-4o-mini,29,25\%,False,3749,16.419,8,5,2,2,
math,math_0163,cgcot,gpt-4o-mini,-10,x=-10,False,2046,8.59,5,4,0,0,
math,math_0164,cgcot,gpt-4o-mini,3,3,True,6204,23.038,7,7,6,6,
math,math_0165,cgcot,gpt-4o-mini,1,1,True,1081,3.987,2,2,0,0,
math,math_0166,cgcot,gpt-4o-mini,-4,-4,True,1411,4.746,2,2,1,1,
math,math_0167,cgcot,gpt-4o-mini,12,18,False,8666,28.746,9,7,7,7,
math,math_0168,cgcot,gpt-4o-mini,7.464101615137754,2 \sqrt{2} + \sqrt{6},False,8361,31.944,8,7,6,6,
math,math_0169,cgcot,gpt-4o-mini,4,4,True,2689,10.549,7,2,2,2,
math,math_0170,cgcot,gpt-4o-mini,3,2 \sqrt{2},False,5264,19.562,8,5,4,4,
math,math_0171,cgcot,gpt-4o-mini,8,8,True,1089,4.017,3,2,0,0,
math,math_0172,cgcot,gpt-4o-mini,90,90^\circ,False,2641,11.266,5,2,1,1,
math,math_0173,cgcot,gpt-4o-mini,1,2,False,1676,12.042,17,0,0,0,
math,math_0174,cgcot,gpt-4o-mini,4.5,\frac{9\pi}{2},False,1938,7.078,4,2,1,1,
math,math_0175,cgcot,gpt-4o-mini,84,84,True,2843,10.954,5,3,3,3,
math,math_0176,cgcot,gpt-4o-mini,360,360,True,2553,8.917,4,3,2,2,
math,math_0177,cgcot,gpt-4o-mini,1007.5,62,False,2928,10.641,6,4,2,2,
math,math_0178,cgcot,gpt-4o-mini,13,13,True,8696,30.617,11,11,8,8,
math,math_0179,cgcot,gpt-4o-mini,12,12,True,3160,12.7,8,6,1,1,
math,math_0180,cgcot,gpt-4o-mini,2,\frac{1}{2},False,3449,14.952,7,4,2,2,
math,math_0181,cgcot,gpt-4o-mini,13,13,True,1406,5.31,2,2,1,1,
math,math_0182,cgcot,gpt-4o-mini,60,60,True,3675,12.368,6,5,2,2,
math,math_0183,cgcot,gpt-4o-mini,81,81,True,3584,13.848,6,6,2,2,
math,math_0184,cgcot,gpt-4o-mini,12,12,True,4349,13.928,6,4,4,4,
math,math_0185,cgcot,gpt-4o-mini,8918,8918,True,2736,9.764,5,5,1,1,
math,math_0186,cgcot,gpt-4o-mini,-1.0,-1,True,3316,12.566,5,3,3,3,
math,math_0187,cgcot,gpt-4o-mini,4,3,False,7156,27.929,11,10,4,4,
math,math_0188,cgcot,gpt-4o-mini,13.0,13,True,4379,15.695,6,6,3,3,
math,math_0189,cgcot,gpt-4o-mini,4,12,False,6295,22.571,8,5,5,5,
math,math_0190,cgcot,gpt-4o-mini,2,"(-3,2)",False,3555,16.387,8,7,0,0,
math,math_0191,cgcot,gpt-4o-mini,0,0,True,321,1.067,1,0,0,0,
math,math_0192,cgcot,gpt-4o-mini,1,1,True,1986,7.898,3,2,1,1,
math,math_0193,cgcot,gpt-4o-mini,14,21,False,2954,10.236,6,3,2,2,
math,math_0194,cgcot,gpt-4o-mini,7,7,True,580,2.589,3,0,0,0,
math,math_0195,cgcot,gpt-4o-mini,3,-\frac{2}{3},False,4316,15.786,4,4,4,4,
math,math_0196,cgcot,gpt-4o-mini,90,90,True,2008,6.811,5,2,1,1,
math,math_0197,cgcot,gpt-4o-mini,18,24\sqrt{2},False,5065,18.311,9,5,3,3,
math,math_0198,cgcot,gpt-4o-mini,3,\frac{8}{3},False,7708,28.066,10,10,6,6,
math,math_0199,cgcot,gpt-4o-mini,88.0,22,False,5981,23.075,7,7,5,5,
folio,folio_0000,cot,gpt-4o-mini,True,Unknown,False,553,3.88,0,0,0,0,
